"","CH_NORM_REAL","LST_NORM","NDMI_NORM","NDVI_NORM","JARAK_JALAN_NORM","LULC1.TA","TWI_LOG","SLOPE_LOG","TVI_LOG","Hotspot"
"498",0.948623180389404,0.0808362141251564,0.686507880687714,0.730134606361389,0.0342753902077675,"2",-0.854843974113464,-0.302975326776505,-1.46326518058777,"1"
"499",0.929771542549133,0.18717135488987,0.607071876525879,0.78742641210556,0.0725696608424187,"2",-0.585259974002838,-0.426501542329788,-2.13460755348206,"1"
"501",0.933618605136871,0.162742123007774,0.687602698802948,0.835303664207458,0.148587286472321,"11",-0.709721863269806,-0.494428306818008,-2.16730570793152,"1"
"502",0.935898900032043,0.0993836894631386,0.716804981231689,0.806821525096893,0.199756786227226,"2",-0.815950095653534,-0.347018599510193,-1.69781386852264,"1"
"503",0.93770956993103,0.295598357915878,0.629730999469757,0.840588450431824,0.178327456116676,"2",-0.526481688022614,-0.74140852689743,-2.32310557365417,"1"
"504",0.950292646884918,0.0673553049564362,0.737704455852509,0.84504097700119,0.0649082735180855,"2",-0.632435739040375,-0.397973030805588,-1.97611427307129,"1"
"505",0.951386094093323,0.321629375219345,0.604229986667633,0.794461786746979,0.0201272033154964,"11",-0.738398373126984,-0.37722185254097,-2.06262063980103,"1"
"506",0.823735415935516,0.305004209280014,0.726616680622101,0.850724995136261,0.0360046327114105,"2",-0.754736006259918,-0.436735481023788,-2.17395973205566,"1"
"507",0.845412969589233,0.332840204238892,0.574214100837708,0.774825811386108,0.0513144992291927,"2",-0.738879919052124,-0.60052764415741,-2.17555952072144,"1"
"508",0.857147514820099,0.318861186504364,0.640682995319366,0.82388311624527,0.0262426603585482,"2",-0.633075177669525,-0.716318547725677,-2.26296806335449,"1"
"510",0.876201033592224,0.252218127250671,0.68005245923996,0.84024977684021,0.00636478001251817,"2",-0.693170845508575,-0.613604545593262,-2.15337252616882,"1"
"511",0.887664556503296,0.424021005630493,0.514083564281464,0.72529411315918,0.0810104310512543,"11",-0.526023387908936,-0.709061861038208,-2.08592128753662,"1"
"512",0.891543090343475,0.291427999734879,0.672902703285217,0.846631169319153,0.0497105233371258,"2",-0.35684072971344,-0.718084633350372,-2.25723528862,"1"
"514",0.911149740219116,0.104491956532001,0.668629944324493,0.809573829174042,0.0805088132619858,"2",-0.585041105747223,-0.625892102718353,-1.93742191791534,"1"
"516",0.928297996520996,0.219157010316849,0.70018482208252,0.850567102432251,0.15719847381115,"2",-0.661325335502625,-0.870158910751343,-2.11893534660339,"1"
"517",0.948560118675232,0.225570574402809,0.643327653408051,0.78842431306839,0.168155521154404,"2",-0.650561928749084,-0.598025619983673,-1.7571759223938,"1"
"519",0.950973808765411,0.197700470685959,0.535747289657593,0.742338538169861,0.129816547036171,"2",-0.847002387046814,-0.611631393432617,-1.8340505361557,"1"
"521",0.963343977928162,0.219629794359207,0.580181062221527,0.815145611763,0.0318238995969296,"2",-0.425164699554443,-0.75184953212738,-1.93402135372162,"1"
"522",0.962995648384094,0.130756929516792,0.588039219379425,0.762397646903992,0.0463362969458103,"2",-0.63208019733429,-0.358018040657043,-1.89582896232605,"1"
"523",0.957773208618164,0.137258395552635,0.635418713092804,0.843576788902283,0.167067900300026,"2",-0.493486851453781,-0.438513040542603,-2.15944743156433,"1"
"524",0.959148406982422,0.26418662071228,0.569892466068268,0.753373265266418,0.0939748585224152,"2",-0.806396842002869,-0.960820913314819,-1.94377207756042,"1"
"525",0.961075842380524,0.157051593065262,0.679320216178894,0.886654555797577,0.0649082735180855,"2",-0.319954097270966,-0.707605063915253,-2.19468331336975,"1"
"526",0.961560428142548,0.0562727004289627,0.531785726547241,0.681308329105377,0.0318238995969296,"2",-0.540606081485748,-0.429509967565536,-1.61554431915283,"1"
"528",0.860796749591827,0.312088131904602,0.702102661132812,0.864891409873962,0.0939748585224152,"2",-0.679254531860352,-0.684826016426086,-2.22312593460083,"1"
"530",0.854826331138611,0.336820065975189,0.649609863758087,0.841368019580841,0.100636012852192,"2",-0.666759848594666,-0.509355783462524,-2.0784752368927,"1"
"532",0.848161935806274,0.68989497423172,0.501091063022614,0.754957735538483,0.13621224462986,"2",-0.687099695205688,-0.404249370098114,-1.70841860771179,"1"
"533",0.838205218315125,0.640966236591339,0.501916944980621,0.673388540744781,0.162270694971085,"2",-0.659555375576019,-0.512892067432404,-1.59503757953644,"1"
"535",0.822835147380829,0.242881432175636,0.685032725334167,0.829720497131348,0.131058856844902,"2",-0.824937641620636,-0.566729009151459,-2.09695267677307,"1"
"537",0.878175854682922,0.266972303390503,0.675011456012726,0.855578303337097,0.0190943405032158,"2",-0.51893824338913,-0.698096752166748,-2.14453387260437,"1"
"539",0.905680000782013,0.296676456928253,0.718903362751007,0.86564040184021,0.0969454422593117,"2",-0.44239130616188,-0.760307192802429,-2.26606154441833,"1"
"540",0.902878224849701,0.133931562304497,0.665360033512115,0.798058271408081,0.0509182401001453,"2",-0.790593564510345,-0.457415580749512,-1.73855221271515,"1"
"542",0.923002362251282,0.275496780872345,0.694883644580841,0.84761917591095,0.139590531587601,"2",-0.523810982704163,-0.409976094961166,-2.21208357810974,"1"
"544",0.941690027713776,0.179299756884575,0.753508925437927,0.825682997703552,0.201272025704384,"2",-0.738027334213257,-0.721899211406708,-2.04313778877258,"1"
"547",0.957042038440704,0.112145349383354,0.615597128868103,0.782808244228363,0.02846416272223,"2",-0.666701376438141,-0.426569253206253,-1.88359832763672,"1"
"550",0.826842188835144,0.42718169093132,0.654993057250977,0.835809469223022,0.0407544784247875,"11",-0.639651954174042,-0.854131817817688,-2.19876861572266,"1"
"551",0.884406924247742,0.19109483063221,0.739317178726196,0.880564033985138,0.0201272033154964,"2",-0.513845860958099,-0.725680112838745,-2.23177051544189,"1"
"552",0.880465567111969,0.10592444986105,0.749207139015198,0.862785160541534,0.0190943405032158,"2",-0.597599506378174,-0.480625748634338,-2.02504682540894,"1"
"553",0.787086725234985,0.28478130698204,0.704123437404633,0.87303227186203,0.220666125416756,"2",-0.705541551113129,-0.802937209606171,-2.23787474632263,"1"
"555",0.824635326862335,0.422346949577332,0.667046666145325,0.838902115821838,0.0371127277612686,"11",-0.637022316455841,-0.784279882907867,-2.21863293647766,"1"
"556",0.797874271869659,0.330688416957855,0.657524645328522,0.805877327919006,0.233423471450806,"11",-0.786990940570831,-0.320142298936844,-2.07338643074036,"1"
"557",0.922972857952118,0.44031086564064,0.487260580062866,0.750069499015808,0.0180023163557053,"11",-0.640114188194275,-0.42959588766098,-1.99326086044312,"1"
"558",0.837435662746429,0.216183632612228,0.728988230228424,0.880995333194733,0.254750281572342,"2",-0.480953246355057,-0.455486953258514,-2.12752771377563,"1"
"559",0.846562087535858,0.159109950065613,0.671875655651093,0.810578644275665,0.0900115817785263,"11",-0.71580958366394,-0.349124938249588,-2.12803864479065,"1"
"560",0.882283747196198,0.199274733662605,0.593805909156799,0.642798721790314,0.060381606221199,"11",-0.331468462944031,-0.59060400724411,-2.08968305587769,"1"
"561",0.922301530838013,0.326545596122742,0.553963184356689,0.777972638607025,0.00636478001251817,"2",-0.82664430141449,-0.436597645282745,-2.02272868156433,"1"
"564",0.705962598323822,0.256256461143494,0.719290256500244,0.880401134490967,0.30042839050293,"2",-0.99414587020874,-0.486039042472839,-2.15113878250122,"1"
"565",0.737904489040375,0.302231878042221,0.702681362628937,0.833677113056183,0.211957693099976,"2",-0.739558041095734,-0.43180188536644,-2.14983081817627,"1"
"566",0.949425220489502,0.0977844521403313,0.685673356056213,0.859046041965485,0.0463362969458103,"2",-0.495452046394348,-0.359829157590866,-2.08634948730469,"1"
"567",0.926548004150391,0.404037296772003,0.673913359642029,0.840489745140076,0.067658543586731,"11",-0.632596135139465,-0.377211779356003,-2.35962104797363,"1"
"569",0.75356251001358,0.312706172466278,0.658025026321411,0.848465442657471,0.210423141717911,"2",-0.843361854553223,-0.425704717636108,-2.16094541549683,"1"
"571",0.759172081947327,0.44045153260231,0.613935172557831,0.834779739379883,0.116841837763786,"11",-0.609242737293243,-0.515093624591827,-2.13380646705627,"1"
"573",0.791424632072449,0.436080932617188,0.642671406269073,0.848227977752686,0.0540069490671158,"11",-0.33957427740097,-0.470036298036575,-2.3057234287262,"1"
"574",0.792682707309723,0.451442986726761,0.60315328836441,0.813730716705322,0.014232081361115,"11",-0.864231467247009,-0.670594811439514,-2.16244840621948,"1"
"577",0.925849139690399,0.327304720878601,0.715181648731232,0.893489837646484,0.0827421396970749,"2",-0.527036070823669,-0.494918525218964,-2.41503071784973,"1"
"578",0.774036288261414,0.457148820161819,0.646885395050049,0.856875360012054,0.0360046327114105,"11",-0.638536989688873,-0.509588062763214,-2.20292854309082,"1"
"579",0.66160637140274,0.34325110912323,0.66007673740387,0.873181045055389,0.310898512601852,"2",-0.702159225940704,-0.447100281715393,-2.09928011894226,"1"
"580",0.669037699699402,0.309470415115356,0.59195876121521,0.864554524421692,0.254591196775436,"2",-0.457947254180908,-0.444653987884521,-2.36046314239502,"1"
"584",0.72660881280899,0.494159340858459,0.426076829433441,0.703583061695099,0.144299551844597,"11",-0.933777093887329,-0.618067443370819,-1.96739149093628,"1"
"586",0.712479174137115,0.457749217748642,0.68562525510788,0.868871867656708,0.171022012829781,"2",-0.621548295021057,-0.499183565378189,-2.15661120414734,"1"
"587",0.697144448757172,0.31362721323967,0.629952788352966,0.86396586894989,0.350062906742096,"2",-0.645648062229156,-0.486298263072968,-2.07125687599182,"1"
"588",0.700828015804291,0.292821913957596,0.579039335250854,0.811515867710114,0.391783118247986,"2",-0.579274117946625,-0.503190815448761,-2.08192896842957,"1"
"590",0.706233978271484,0.407214283943176,0.726116836071014,0.884275794029236,0.259711116552353,"2",-0.544115960597992,-0.521907985210419,-2.29059958457947,"1"
"591",0.706945836544037,0.288487911224365,0.720361709594727,0.90436977148056,0.306171715259552,"2",-0.695912063121796,-0.458311349153519,-2.10337114334106,"1"
"592",0.757963240146637,0.382627218961716,0.634277105331421,0.852697670459747,0.162270694971085,"2",-0.635164558887482,-0.679478049278259,-2.01430344581604,"1"
"594",0.713505625724792,0.425370663404465,0.64157909154892,0.825900495052338,0.211862102150917,"2",-0.756536722183228,-0.322748929262161,-2.22341704368591,"1"
"595",0.711856544017792,0.231182307004929,0.683064520359039,0.899039804935455,0.378477036952972,"2",-0.666552424430847,-0.494279831647873,-2.36863970756531,"1"
"597",0.718174397945404,0.269449055194855,0.719859063625336,0.907822906970978,0.293056488037109,"2",-0.948402047157288,-0.340448886156082,-2.30396556854248,"1"
"598",0.89491730928421,0.299923300743103,0.534535884857178,0.774166762828827,0.280700504779816,"2",-0.694924890995026,-0.29942461848259,-2.04839468002319,"1"
"600",0.715923070907593,0.343402028083801,0.770910143852234,0.893031179904938,0.252193123102188,"2",-0.744488537311554,-0.462071597576141,-2.16878747940063,"1"
"601",0.709687530994415,0.551807165145874,0.618638336658478,0.827490150928497,0.162270694971085,"11",-0.559556305408478,-0.372751295566559,-1.99668848514557,"1"
"602",0.886772334575653,0.353051483631134,0.571525573730469,0.77991795539856,0.222676351666451,"11",-0.791970610618591,-0.27656352519989,-2.06742715835571,"1"
"603",0.89926540851593,0.329173564910889,0.45105916261673,0.544279873371124,0.311874240636826,"11",-0.587421536445618,-0.40714505314827,-2.08054518699646,"1"
"604",0.856364190578461,0.227280616760254,0.642521679401398,0.89908903837204,0.213955074548721,"2",-0.559137046337128,-0.390224456787109,-2.31381297111511,"1"
"605",0.710836112499237,0.355940908193588,0.736656427383423,0.92695939540863,0.257518112659454,"2",-0.866661608219147,-0.374781250953674,-2.37289977073669,"1"
"607",0.671079933643341,0.371354639530182,0.650823354721069,0.908341944217682,0.273759573698044,"2",-0.52934330701828,-0.390766441822052,-2.2287073135376,"1"
"609",0.674112617969513,0.328841418027878,0.603905975818634,0.865328729152679,0.3309685587883,"2",-0.720537185668945,-0.394695281982422,-2.05366921424866,"1"
"610",0.74351042509079,0.537738919258118,0.561129212379456,0.830498278141022,0.0407544784247875,"11",-0.4618761241436,-0.646996915340424,-2.25321817398071,"1"
"611",0.870311558246613,0.546191334724426,0.491525769233704,0.765344619750977,0.268303960561752,"11",-0.761928558349609,-0.433462530374527,-2.10281777381897,"1"
"612",0.690883219242096,0.501154720783234,0.670172691345215,0.87032151222229,0.157584547996521,"2",-0.650647222995758,-0.42012694478035,-2.04518985748291,"1"
"613",0.711153090000153,0.44617173075676,0.710867047309875,0.866937220096588,0.183588325977325,"2",-0.549560189247131,-0.506389915943146,-2.20450592041016,"1"
"615",0.690948724746704,0.630745887756348,0.445657163858414,0.710756719112396,0.189024329185486,"11",-0.640941083431244,-0.458522319793701,-1.91852402687073,"1"
"620",0.852593004703522,0.558907210826874,0.50115954875946,0.80630749464035,0.263504952192307,"11",-0.561547815799713,-0.431242287158966,-2.15504360198975,"1"
"624",0.668222427368164,0.646645784378052,0.448979675769806,0.690234243869781,0.265801042318344,"11",-0.649421811103821,-0.627544105052948,-1.8225656747818,"1"
"625",0.679053843021393,0.539370000362396,0.554698288440704,0.832201540470123,0.189238518476486,"11",-0.665308654308319,-0.431528270244598,-2.15704870223999,"1"
"626",0.673595368862152,0.331759423017502,0.669202923774719,0.854493737220764,0.171966895461082,"2",-0.86144345998764,-0.436384528875351,-1.94802808761597,"1"
"627",0.680682957172394,0.305164158344269,0.661331832408905,0.807763993740082,0.0973624140024185,"2",-0.731919288635254,-0.397515445947647,-1.81883502006531,"1"
"629",0.856718122959137,0.192350313067436,0.642571330070496,0.889884173870087,0.17730225622654,"2",-0.551048815250397,-0.618397116661072,-2.40104103088379,"1"
"630",0.905184745788574,0.408131629228592,0.548414289951324,0.792984187602997,0.0402544066309929,"2",-0.717215776443481,-0.330251842737198,-2.21337151527405,"1"
"633",0.930998206138611,0.46871080994606,0.572865307331085,0.809588372707367,0.144299551844597,"11",-0.688858151435852,-0.39058256149292,-2.17736101150513,"1"
"635",0.893065750598907,0.429294854402542,0.624639391899109,0.83374696969986,0.0586803741753101,"11",-0.576836168766022,-0.420869410037994,-2.13131308555603,"1"
"636",0.955427765846252,0.356271207332611,0.566124439239502,0.658400118350983,0.210037752985954,"11",-0.847756326198578,-0.354145586490631,-1.96337342262268,"1"
"640",0.666227996349335,0.395997822284698,0.606705367565155,0.844796597957611,0.0572830215096474,"2",-0.675811111927032,-0.474225729703903,-2.10859203338623,"1"
"641",0.960574686527252,0.421912163496017,0.5584437251091,0.661203682422638,0.22601692378521,"11",-0.594656944274902,-0.427139282226562,-1.72057974338531,"1"
"644",0.921431422233582,0.204917594790459,0.669619262218475,0.732810437679291,0.0763773620128632,"2",-0.841785907745361,-0.73127943277359,-2.1708607673645,"1"
"645",0.625459253787994,0.401758313179016,0.677824079990387,0.886137247085571,0.109503820538521,"2",-0.519717216491699,-0.329866856336594,-2.05875635147095,"1"
"646",0.928929150104523,0.162896633148193,0.67866575717926,0.861377060413361,0.276337057352066,"2",-0.709948658943176,-0.428419053554535,-1.98663556575775,"1"
"648",0.945010900497437,0.411766409873962,0.610935091972351,0.80195426940918,0.344228148460388,"11",-0.33660763502121,-0.91161698102951,-2.12192463874817,"1"
"649",0.941633224487305,0.282775491476059,0.643117785453796,0.790175974369049,0.283572196960449,"2",-0.255909025669098,-1.13279485702515,-2.17203402519226,"1"
"650",0.652604341506958,0.379283368587494,0.51841413974762,0.813343286514282,0.00636478001251817,"2",-0.812889158725739,-0.482422173023224,-2.11850523948669,"1"
"653",0.949984788894653,0.390840291976929,0.607435703277588,0.805942058563232,0.407544791698456,"11",-0.808425545692444,-0.445103973150253,-2.23016500473022,"1"
"654",0.871034145355225,0.190306276082993,0.729989469051361,0.917228400707245,0.118903905153275,"2",-0.351436406373978,-0.646352708339691,-2.13758540153503,"1"
"658",0.860765516757965,0.179137125611305,0.705011010169983,0.896752655506134,0.167067900300026,"2",-0.733970165252686,-0.517256259918213,-2.15953516960144,"1"
"659",0.943662285804749,0.210551455616951,0.608337223529816,0.822221040725708,0.0711604058742523,"2",-0.591398596763611,-0.548241317272186,-2.12747120857239,"1"
"660",0.940799951553345,0.171888768672943,0.720558047294617,0.908854961395264,0.111338175833225,"2",-0.938242495059967,-0.581779718399048,-2.15631031990051,"1"
"663",0.835880637168884,0.209608852863312,0.666564881801605,0.875526607036591,0.225028961896896,"2",-0.630163490772247,-0.720032572746277,-2.08832931518555,"1"
"665",0.786042749881744,0.284005045890808,0.697468459606171,0.894283354282379,0.117015071213245,"2",-0.403304547071457,-0.841245174407959,-2.21556878089905,"1"
"666",0.909371018409729,0.187332183122635,0.749106585979462,0.710107326507568,0.0201272033154964,"2",-0.796656966209412,-0.614576876163483,-2.13183760643005,"1"
"668",0.816744267940521,0.294514268636703,0.748345077037811,0.88366973400116,0.0513144992291927,"2",-0.69925332069397,-0.697226107120514,-2.23871302604675,"1"
"669",0.932123780250549,0.301142156124115,0.77932870388031,0.953999876976013,0.165239304304123,"2",-0.805604457855225,-0.581582844257355,-2.45389127731323,"1"
"670",0.932908713817596,0.179610475897789,0.783223092556,0.899326622486115,0.162020862102509,"2",-0.571635782718658,-0.53598564863205,-2.26605629920959,"1"
"671",0.927192032337189,0.320702612400055,0.696600317955017,0.86211895942688,0.0946192592382431,"2",-0.747733533382416,-0.544970452785492,-2.44326043128967,"1"
"672",0.915273189544678,0.347842276096344,0.719127297401428,0.885716080665588,0.125371634960175,"11",-0.567269146442413,-0.740159928798676,-2.48067903518677,"1"
"673",0.777173399925232,0.256254613399506,0.704154193401337,0.902590990066528,0.340262830257416,"2",-0.613658249378204,-0.47624883055687,-2.35301446914673,"1"
"674",0.898164093494415,0.400857537984848,0.559846103191376,0.788862586021423,0.00636478001251817,"11",-0.777292370796204,-0.398470669984818,-2.18818354606628,"1"
"675",0.913656771183014,0.274101853370667,0.676248133182526,0.85492080450058,0.116146333515644,"2",-0.351350247859955,-0.529139220714569,-1.9404045343399,"1"
"676",0.912928283214569,0.258118152618408,0.754012286663055,0.915636599063873,0.0827421396970749,"2",-0.808063685894012,-0.69080001115799,-2.34613084793091,"1"
"678",0.896720349788666,0.309621036052704,0.721891105175018,0.907301366329193,0.0190943405032158,"2",-0.835799396038055,-0.525846838951111,-2.32443428039551,"1"
"679",0.913317382335663,0.171418756246567,0.707002997398376,0.85656213760376,0.0600452162325382,"2",-0.757390439510345,-0.608609855175018,-2.10769581794739,"1"
"680",0.901781558990479,0.21102774143219,0.758330345153809,0.730442881584167,0.0201272033154964,"2",-0.542089998722076,-0.704149007797241,-2.23313164710999,"1"
"686",0.811709463596344,0.935568153858185,0.143895000219345,0.342550754547119,0.112604461610317,"2",-0.535519003868103,-0.602439224720001,-0.912242710590363,"1"
"687",0.814688622951508,0.555073440074921,0.613171696662903,0.733869850635529,0.210134163498878,"2",-0.499892830848694,-1.08565664291382,-1.64188742637634,"1"
"688",0.818607091903687,0.677308440208435,0.54484236240387,0.683757066726685,0.197410821914673,"2",-0.645587682723999,-0.76093453168869,-1.55074298381805,"1"
"689",0.845816314220428,0.546940326690674,0.520536124706268,0.689065515995026,0.101836480200291,"2",-0.343658000230789,-1.45957767963409,-1.55998349189758,"1"
"690",0.797838926315308,0.674268305301666,0.486665576696396,0.642010450363159,0.199249133467674,"2",-0.607081592082977,-0.614975929260254,-1.4638386964798,"1"
"691",0.801718831062317,0.676733493804932,0.494377940893173,0.641304671764374,0.199249133467674,"2",-0.749562621116638,-0.651809990406036,-1.43844795227051,"1"
"692",0.793919324874878,0.669487595558167,0.438311845064163,0.602652430534363,0.199249133467674,"2",-0.767103791236877,-0.569047212600708,-1.37201499938965,"1"
"693",0.810018420219421,0.56201833486557,0.581095159053802,0.715876698493958,0.184578627347946,"2",-0.755054712295532,-0.706983983516693,-1.53878211975098,"1"
"694",0.813545346260071,0.579131603240967,0.502650499343872,0.663595259189606,0.189024329185486,"2",-0.372738063335419,-0.861337780952454,-1.52410554885864,"1"
"695",0.812340319156647,0.541460931301117,0.537357211112976,0.704832553863525,0.193577229976654,"2",-0.332913637161255,-0.947092413902283,-1.62606060504913,"1"
"696",0.861075818538666,0.752094984054565,0.502965211868286,0.674863755702972,0.0513144992291927,"11",-0.35987377166748,-1.07937300205231,-1.44200789928436,"1"
"697",0.860846757888794,0.783533930778503,0.453702300786972,0.666002571582794,0.0509182401001453,"2",-0.343828737735748,-1.16577196121216,-1.37311136722565,"1"
"698",0.857304990291595,0.803604483604431,0.406322419643402,0.622726023197174,0.0636477991938591,"2",-0.42728054523468,-0.937863767147064,-1.32879734039307,"1"
"699",0.859774351119995,0.760544002056122,0.513527095317841,0.657968938350677,0.060381606221199,"11",-0.449074536561966,-0.715455412864685,-1.43960511684418,"1"
"700",0.847611963748932,0.716340482234955,0.355933308601379,0.564676344394684,0.0954717025160789,"2",-0.779175996780396,-0.439912527799606,-1.25617718696594,"1"
"702",0.836149752140045,0.697005331516266,0.374398559331894,0.564783453941345,0.140602588653564,"2",-0.576521694660187,-1.05928337574005,-1.30456006526947,"1"
